conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_tweet,sentiment_label
1782649349887185344,Tue Apr 23 05:54:59 +0000 2024,969,When they both glanced to his side toward the empty space where Mariko used to sit Why do you do this to me? #Shogun https://t.co/Oz5oOZpY3v,1782649349887185344,https://pbs.twimg.com/ext_tw_video_thumb/1782649277644427264/pu/img/FLt6dtAqI7i7jrWk.jpg,,en,City of Angels,17,14,92,https://twitter.com/djcaliphoria/status/1782649349887185344,42002841,djcaliphoria,When they both glanced to his side toward the empty space where Mariko used to sit Why do you do this to me Shogun ,LABEL_1
1784068117385113634,Sat Apr 27 03:52:40 +0000 2024,71,What a good series #Shogun is https://t.co/jzZJ89ECP9,1784068117385113634,https://pbs.twimg.com/media/GMJIStuXYAAwJDl.jpg,,en,,0,0,10,https://twitter.com/Mareadasa/status/1784068117385113634,1768121304756957184,Mareadasa,What a good series Shogun is ,LABEL_1
1782674992662278498,Tue Apr 23 07:36:53 +0000 2024,483, I ve always been of the mind that a soul committed to the deep is a soul who in some way lives on forever within it. Look no further: this is the most tender heartwarming moment Fuji and Blackthorne have shared in the series #Shogun https://t.co/Q9gGwdYqwd,1782674992662278498,https://pbs.twimg.com/ext_tw_video_thumb/1782674850395701248/pu/img/dlRB-g7S-Nh8_gS3.jpg,,en,City of Angels,5,8,41,https://twitter.com/djcaliphoria/status/1782674992662278498,42002841,djcaliphoria, I ve always been of the mind that a soul committed to the deep is a soul who in some way lives on forever within it Look no further this is the most tender heartwarming moment Fuji and Blackthorne have shared in the series Shogun ,LABEL_1
1782828779624185938,Tue Apr 23 17:47:59 +0000 2024,78,Just finished shogun TV show on Disney plus a masterpiece seriously the story the characters the dialogue sprinkled with those cool action scenes but don't overwhelm it there just flavour to the story. Every piece of this show stunning in every respect #ShogunFX #SHOGUN将軍 https://t.co/fFhq7XsXMk,1782828779624185938,https://pbs.twimg.com/tweet_video_thumb/GL3hUoVXoAAaymc.jpg,,en,"England, United Kingdom",0,1,8,https://twitter.com/pryce_wyndam/status/1782828779624185938,1393289851986923525,pryce_wyndam,Just finished shogun TV show on Disney plus a masterpiece seriously the story the characters the dialogue sprinkled with those cool action scenes but dont overwhelm it there just flavour to the story Every piece of this show stunning in every respect ShogunFX SHOGUN将軍 ,LABEL_1
1782944736937926935,Wed Apr 24 01:28:45 +0000 2024,944,This salutation is not used enough in our modern world #ShogunFX #Shogun https://t.co/o9VQphrGel,1782944736937926935,https://pbs.twimg.com/ext_tw_video_thumb/1782944711604379648/pu/img/ykg--5SesgKdCerD.jpg,,en,,6,15,75,https://twitter.com/AdrianFunTimes/status/1782944736937926935,2583039576,AdrianFunTimes,This salutation is not used enough in our modern world ShogunFX Shogun ,LABEL_1
1784354706606706770,Sat Apr 27 22:51:28 +0000 2024,1457,Two types of men: https://t.co/xXXUprLb85,1784354706606706770,https://pbs.twimg.com/ext_tw_video_thumb/1784354674436440064/pu/img/6FiUP2CQreVpdbbT.jpg,,en,Chile,12,10,221,https://twitter.com/Shogun_daisu/status/1784354706606706770,1004552531387838465,Shogun_daisu,Two types of men ,LABEL_1
1782929633446367424,Wed Apr 24 00:28:44 +0000 2024,539,I was pleasantly surprised by the ending of Shōgun having braced myself for disappointment after reading some reviews of the last episode. A with some letters from Blackthorne's historical counterpart the Miura Anjin William Adams. 1/25 https://t.co/3d91HssO9e,1782929633446367424,https://pbs.twimg.com/media/GL4q19KXEAEld0z.jpg,,en,Appalachia ,4,5,58,https://twitter.com/KKriegeBlog/status/1782929633446367424,962159656197087232,KKriegeBlog,I was pleasantly surprised by the ending of Shōgun having braced myself for disappointment after reading some reviews of the last episode A with some letters from Blackthornes historical counterpart the Miura Anjin William Adams 125 ,LABEL_1
1782557279520178238,Mon Apr 22 23:49:08 +0000 2024,1304,If Shogun sparked your interest in early modern Japanese history and the premise of a foreigner navigating the dense militaristic politics of the time I'd recommend checking out the classic SRPG series Sengoku Rance https://t.co/q1FWJczkjc,1782557279520178238,https://pbs.twimg.com/media/GLzqY9qWoAAQO-_.jpg,,en,Former Hell,25,29,332,https://twitter.com/redactedtext/status/1782557279520178238,68523965,redactedtext,If Shogun sparked your interest in early modern Japanese history and the premise of a foreigner navigating the dense militaristic politics of the time Id recommend checking out the classic SRPG series Sengoku Rance ,LABEL_1
1784320470906757556,Sat Apr 27 20:35:25 +0000 2024,13,The shogun to lead are army s https://t.co/sX5EuCbs7L,1784320470906757556,https://pbs.twimg.com/media/GMMuAlWbMAAXdfe.jpg,,en,A polytheistic church ,0,1,2,https://twitter.com/SanzoMonkBoy/status/1784320470906757556,1689453614006226949,SanzoMonkBoy,The shogun to lead are army s ,LABEL_1
1782682367242522813,Tue Apr 23 08:06:11 +0000 2024,863,Shogun Day #ShogunFX https://t.co/v9KatgZoC6,1782682367242522813,https://pbs.twimg.com/media/GL1cKMHW0AEuoN4.jpg,,en,Onigashima,49,21,316,https://twitter.com/Lester_O3/status/1782682367242522813,291712449,Lester_O3,Shogun Day ShogunFX ,LABEL_1
1783315702465905062,Thu Apr 25 02:02:50 +0000 2024,18944,see when ure the daughter of THE raiden shogun https://t.co/a945lQVbGo,1783315702465905062,https://pbs.twimg.com/ext_tw_video_thumb/1783315677555888128/pu/img/UIca0YAvUovPsvRb.jpg,,en,h: PlaHill7,809,69,1987,https://twitter.com/badbxtchnico/status/1783315702465905062,2587365666,badbxtchnico,see when ure the daughter of THE raiden shogun ,LABEL_1
1782930824880357582,Wed Apr 24 00:33:28 +0000 2024,86,Today I learned that the actress that plays Onchiba No Kata in SHOGUN once starred in a film called LITTLE MISS PERIOD about a sentient period that goes around harassing women when it s their time of the month. https://t.co/mghMWum7C2,1782930824880357582,https://pbs.twimg.com/media/GL4-Is4XwAAOhyP.jpg,,en,A Brit living in America,2,3,15,https://twitter.com/fuforthoughtpod/status/1782930824880357582,1465733390171267072,fuforthoughtpod,Today I learned that the actress that plays Onchiba No Kata in SHOGUN once starred in a film called LITTLE MISS PERIOD about a sentient period that goes around harassing women when it s their time of the month ,LABEL_1
1783089403340202401,Wed Apr 24 11:03:36 +0000 2024,31,That ending really got to me. The Shōgun finale delivered a series of touching scenes and emotional resolutions making me feel at peace with how the story wrapped up. It was deeply satisfying. #ShogunFX https://t.co/Kz46S2aA3o,1783089403340202401,https://pbs.twimg.com/ext_tw_video_thumb/1782649292915634176/pu/img/OnX4-7G6LyUq2qVo.jpg,,en,East India ,0,0,2,https://twitter.com/thephilliphere/status/1783089403340202401,1380850899707338753,thephilliphere,That ending really got to me The Shōgun finale delivered a series of touching scenes and emotional resolutions making me feel at peace with how the story wrapped up It was deeply satisfying ShogunFX ,LABEL_1
1783034371781410824,Wed Apr 24 07:24:56 +0000 2024,1398,#TheBadBatch spoilers After all this time Echo finally gets a hand and ofc he has to make a dad joke https://t.co/zU0p5nVPJA,1783034371781410824,https://pbs.twimg.com/media/GL6cTttXgAAFecb.jpg,,en,The Bear set 24 he him,0,6,93,https://twitter.com/clonehumor/status/1783034371781410824,1407828419157573632,clonehumor,TheBadBatch spoilers After all this time Echo finally gets a hand and ofc he has to make a dad joke ,LABEL_1
1782796577288982913,Tue Apr 23 15:40:01 +0000 2024,1056,God what a run. An absolute masterpiece. I'll be thinking of this show for quite sometime. Undoubtedly one of the standout gems of 2024. #shogun #ShogunFX https://t.co/twojGiZoR6,1782796577288982913,https://pbs.twimg.com/ext_tw_video_thumb/1782649292915634176/pu/img/OnX4-7G6LyUq2qVo.jpg,,en,,6,5,99,https://twitter.com/whosssb/status/1782796577288982913,2317599445,whosssb,God what a run An absolute masterpiece Ill be thinking of this show for quite sometime Undoubtedly one of the standout gems of 2024 shogun ShogunFX ,LABEL_1
1782788558094238126,Tue Apr 23 15:08:09 +0000 2024,4417,#Shōgun is Certified Fresh at 99% on the Tomatometer with 107 reviews: https://t.co/gc6rkV4CUE https://t.co/zEEcAQqf4L,1782788558094238126,https://pbs.twimg.com/media/GL28upCXEAI1OOX.jpg,,en,Los Angeles,187,57,742,https://twitter.com/RottenTomatoes/status/1782788558094238126,20108560,RottenTomatoes,Shōgun is Certified Fresh at 99 on the Tomatometer with 107 reviews  ,LABEL_1
1783532236786004080,Thu Apr 25 16:23:16 +0000 2024,38,Still haven t recovered from the no translator scene #Shogun #ShogunFX #ShogunFinale #SHOGUN将軍 https://t.co/h52Sq6HutW,1783532236786004080,https://pbs.twimg.com/ext_tw_video_thumb/1782655558337646592/pu/img/7L3MAIH-Ox4oB12_.jpg,,en,"Columbia, SC",0,2,2,https://twitter.com/thejoycharisse/status/1783532236786004080,1712728225,thejoycharisse,Still haven t recovered from the no translator scene Shogun ShogunFX ShogunFinale SHOGUN将軍 ,LABEL_1
1782572791721558455,Tue Apr 23 00:50:46 +0000 2024,61,I would like to thank Shogun for introducing me to Shinnosuke Abe. https://t.co/hijlcEZlaS,1782572791721558455,https://pbs.twimg.com/media/GLz4gJWW0AAPMrJ.jpg,,en,"Chicago, IL",3,3,8,https://twitter.com/JRParham/status/1782572791721558455,18783952,JRParham,I would like to thank Shogun for introducing me to Shinnosuke Abe ,LABEL_1
1784268106103480722,Sat Apr 27 17:07:21 +0000 2024,123,Ei the Raiden Shogun genshin time https://t.co/LNStm085KC,1784268106103480722,https://pbs.twimg.com/media/GML-YxCbAAAbDde.jpg,,en,,0,1,9,https://twitter.com/TripleStabber/status/1784268106103480722,3288860341,TripleStabber,Ei the Raiden Shogun genshin time ,LABEL_1
1784413632442532003,Sun Apr 28 02:45:37 +0000 2024,278,raiden shogun c0mm for @/sleepy_oasis tysm!! https://t.co/6Z7vXo7MG4,1784413632442532003,https://pbs.twimg.com/media/GMOCvHXb0AAZwq8.jpg,,en,"she/her, 22",0,1,27,https://twitter.com/ratfestival/status/1784413632442532003,1385059444506066944,ratfestival,raiden shogun c0mm for sleepy_oasis tysm ,LABEL_1
1784379242488488280,Sun Apr 28 00:28:58 +0000 2024,12, If freedom is all you ever live for you will never be free of yourself. #Shogun https://t.co/mIv9xbSHaR,1784379242488488280,https://pbs.twimg.com/media/GMNjduMa4AAGYQE.jpg,,en,"Vancouver, British Columbia",0,0,2,https://twitter.com/iAlirezaKML/status/1784379242488488280,324356708,iAlirezaKML, If freedom is all you ever live for you will never be free of yourself Shogun ,LABEL_1
1782113825514197456,Sun Apr 21 18:27:00 +0000 2024,41,I just started shogun but like⁉️⁉️⁉️ https://t.co/qSgQpbu9Nm,1782113825514197456,https://pbs.twimg.com/media/GLtXFDUWMAEdWO2.jpg,,en,"Ottawa, Ontario",0,8,6,https://twitter.com/morejeremii/status/1782113825514197456,3399744545,morejeremii,I just started shogun but like ,LABEL_1
1782345349044003176,Mon Apr 22 09:47:00 +0000 2024,225,Raiden Shogun taking a walk through Inazuma ️ #RaidenShogun #RaidenEi #GenshinImpact https://t.co/5KTxEz3TWm,1782345349044003176,https://pbs.twimg.com/media/GLv18GqXAAA9E7h.jpg,,en,Yelan's lap,0,1,21,https://twitter.com/TimmyTommyAi/status/1782345349044003176,1755936398840918016,TimmyTommyAi,Raiden Shogun taking a walk through Inazuma  RaidenShogun RaidenEi GenshinImpact ,LABEL_1
1784156805763158114,Sat Apr 27 09:45:05 +0000 2024,17,cutest bokbaek ! Shogun First in Chonburi #RobinsonJeansxShogunFirst #shoguunn https://t.co/hueGIki1eR,1784156805763158114,https://pbs.twimg.com/media/GMKZJ7MaMAAhqhw.jpg,,en,"she/her, 20",0,0,4,https://twitter.com/meowsmio/status/1784156805763158114,1756993785362546688,meowsmio,cutest bokbaek  Shogun First in Chonburi RobinsonJeansxShogunFirst shoguunn ,LABEL_1
1783175347468423255,Wed Apr 24 16:45:07 +0000 2024,74,Now that Shogun has made a bigger deal out of Tadanobu Asano (finally overdue) a reminder that he was completely wasted by Marvel after Thor: Ragnarok mercilessly killed off him and the Warrior's Three https://t.co/snqKWv6xp3,1783175347468423255,https://pbs.twimg.com/media/GL8cPF9XYAAwHjN.jpg,,en,New Jersey,0,3,12,https://twitter.com/EricFrancisco24/status/1783175347468423255,28687217,EricFrancisco24,Now that Shogun has made a bigger deal out of Tadanobu Asano finally overdue a reminder that he was completely wasted by Marvel after Thor Ragnarok mercilessly killed off him and the Warriors Three ,LABEL_1
1782927949605290053,Wed Apr 24 00:22:03 +0000 2024,1248,My guy is playing chess while the rest of those fools are playing checkers I salute you Lord Yoshii Toranaga #Shogun #ShogunFX https://t.co/b86RLggphf,1782927949605290053,https://pbs.twimg.com/ext_tw_video_thumb/1782649292915634176/pu/img/OnX4-7G6LyUq2qVo.jpg,,en,"Columbia, SC",5,11,127,https://twitter.com/thejoycharisse/status/1782927949605290053,1712728225,thejoycharisse,My guy is playing chess while the rest of those fools are playing checkers I salute you Lord Yoshii Toranaga Shogun ShogunFX ,LABEL_1
1784183362913014181,Sat Apr 27 11:30:36 +0000 2024,434,10 pages in to reading Shogun and I've already noticed references to Magellan Drake and Hawkins I really can't switch off the One Piece fan mentality https://t.co/eVLTmrJyY2,1784183362913014181,https://pbs.twimg.com/media/GMKxAiNXwAAt_st.jpg,,en,,2,12,15,https://twitter.com/3SkullJoe/status/1784183362913014181,1537024846584070144,3SkullJoe,10 pages in to reading Shogun and Ive already noticed references to Magellan Drake and Hawkins I really cant switch off the One Piece fan mentality ,LABEL_1
1782942969311465920,Wed Apr 24 01:21:44 +0000 2024,3990,#Shogun Every time the Anjin tries to get Toranaga to get rid of him Toranaga is like: https://t.co/61yaufEjw0,1782942969311465920,https://pbs.twimg.com/ext_tw_video_thumb/1782942953364742145/pu/img/BdJ7EXBSdLueiCNw.jpg,,en,"New York, NY",91,27,814,https://twitter.com/zaddyvince/status/1782942969311465920,1093612219034677248,zaddyvince,Shogun Every time the Anjin tries to get Toranaga to get rid of him Toranaga is like ,LABEL_1
1781706140876738711,Sat Apr 20 15:27:01 +0000 2024,495,One of the big things I ll miss when #Shogun is gone is talking about it. I ve not had this much fun chatting about a show for a long time. It s like Game of Thrones minus the toxicity. Every tweet I put about it does numbers &amp; 99% of the engagement is positive. I will miss it https://t.co/REmtFycN1D,1781706140876738711,https://pbs.twimg.com/tweet_video_thumb/GLnkSeoW4AA2NoE.jpg,,en,"Greenwich, London",1,8,27,https://twitter.com/InsertMontage/status/1781706140876738711,857346283958304768,InsertMontage,One of the big things I ll miss when Shogun is gone is talking about it I ve not had this much fun chatting about a show for a long time It s like Game of Thrones minus the toxicity Every tweet I put about it does numbers amp 99 of the engagement is positive I will miss it ,LABEL_1
1781608997407350789,Sat Apr 20 09:01:00 +0000 2024,2788,Raiden Shogun from Genshin Impact #genshinimpact https://t.co/iV7mBaTTok,1781608997407350789,https://pbs.twimg.com/media/GLh9ejrasAAvaqA.jpg,,en,"Stockholm, Sweden",4,10,219,https://twitter.com/xepon_sin/status/1781608997407350789,3677234772,xepon_sin,Raiden Shogun from Genshin Impact genshinimpact ,LABEL_1
1783860839750971809,Fri Apr 26 14:09:01 +0000 2024,494,Revenge Romcom Until Your Sword Breaks vol 3 by Inoue (The Duke of Death and His Maid) Historical Romcom about a young bodyguard for hire who tries everything to get noticed by the ruling Shogun in Edo in order to kill him for revenge. His female childhood friend tries to save https://t.co/rJeyvxSD6r,1783860839750971809,https://pbs.twimg.com/media/GMGLzNKXAAAUSiA.jpg,,en,,1,3,62,https://twitter.com/MangaMoguraRE/status/1783860839750971809,1340979091202322432,MangaMoguraRE,Revenge Romcom Until Your Sword Breaks vol 3 by Inoue The Duke of Death and His Maid Historical Romcom about a young bodyguard for hire who tries everything to get noticed by the ruling Shogun in Edo in order to kill him for revenge His female childhood friend tries to save ,LABEL_1
1781366932567965852,Fri Apr 19 16:59:07 +0000 2024,576,Red Juice with Emerson (He'd probably give it to you to give you Karma) #Regretevator #regretavatorfanart https://t.co/E6EuE44XmL,1781366932567965852,https://pbs.twimg.com/media/GLivxOOXoAAgAUc.jpg,,en,Chile,1,1,73,https://twitter.com/Shogun_daisu/status/1781366932567965852,1004552531387838465,Shogun_daisu,Red Juice with Emerson Hed probably give it to you to give you Karma Regretevator regretavatorfanart ,LABEL_1
1782196818811523574,Sun Apr 21 23:56:47 +0000 2024,27,Mariko s Character Arc = Perfect Writing #Shogun #ShogunFX https://t.co/HPCAV6YEbW,1782196818811523574,https://pbs.twimg.com/amplify_video_thumb/1782196139850170368/img/RYxIaufAkobevf23.jpg,,en,Bingetown,0,0,2,https://twitter.com/bingetowntvpod/status/1782196818811523574,1202046322326614017,bingetowntvpod,Mariko s Character Arc  Perfect Writing Shogun ShogunFX ,LABEL_1
1784695433714860240,Sun Apr 28 21:25:24 +0000 2024,29,Lazy Sunday. We ve been binging shogun and I was able to eat real food. now need some beer https://t.co/wiGZK9BSX7,1784695433714860240,https://pbs.twimg.com/media/GMSDCNZXsAE1osJ.jpg,,en,"Providence, RI",0,2,3,https://twitter.com/questioncom/status/1784695433714860240,14317048,questioncom,Lazy Sunday We ve been binging shogun and I was able to eat real food now need some beer ,LABEL_1
1783549103957225614,Thu Apr 25 17:30:17 +0000 2024,3094,Me after every episode Shōgun: Get this lady some decent looking purple contacts &amp; start calling her Psylocke. She is Kwannon! https://t.co/GVWyd1DR7u,1783549103957225614,https://pbs.twimg.com/media/GMBwdJvXEAASNCJ.jpg,,en,Arakko,23,19,225,https://twitter.com/thehermeister/status/1783549103957225614,175639983,thehermeister,Me after every episode Shōgun Get this lady some decent looking purple contacts amp start calling her Psylocke She is Kwannon ,LABEL_1
1782867288154398840,Tue Apr 23 20:21:00 +0000 2024,1084,Certified Fresh at 99% with an Audience Score of 91% - #Shōgun is one of the year's best shows.,1782867288154398840,,,en,Los Angeles,28,12,152,https://twitter.com/RottenTomatoes/status/1782867288154398840,20108560,RottenTomatoes,Certified Fresh at 99 with an Audience Score of 91  Shōgun is one of the years best shows,LABEL_1
1783695931025530997,Fri Apr 26 03:13:44 +0000 2024,213,Raiden shogun fullnelson position animated by me -HD video and version 2 on my patreon (link on my bio) ilus by: 鸽鸽下面羊死了 #raidenshogun #hentai #genshinhentai https://t.co/NZcxQAKnJC,1783695931025530997,https://pbs.twimg.com/tweet_video_thumb/GMD11MPWEAAdADf.jpg,,en,,0,3,37,https://twitter.com/Boobachan1/status/1783695931025530997,1461205139423961091,Boobachan1,Raiden shogun fullnelson position animated by me HD video and version 2 on my patreon link on my bio ilus by 鸽鸽下面羊死了 raidenshogun hentai genshinhentai ,LABEL_1
1783542081626984915,Thu Apr 25 17:02:23 +0000 2024,1202,Don't worry guys he's fine now!!! https://t.co/iAiyqEs4CP,1783542081626984915,https://pbs.twimg.com/media/GMBqEk4XQAA-yYE.jpg,,en,The Bear set 24 he him,0,1,98,https://twitter.com/clonehumor/status/1783542081626984915,1407828419157573632,clonehumor,Dont worry guys hes fine now ,LABEL_1
1784619400580178101,Sun Apr 28 16:23:16 +0000 2024,97,No more watching Shogun for Yossi https://t.co/i3iC31SZ4p,1784619400580178101,https://pbs.twimg.com/media/GMQ94olbMAApmnx.jpg,,en,,0,8,2,https://twitter.com/Ok_Solly/status/1784619400580178101,2465469642,Ok_Solly,No more watching Shogun for Yossi ,LABEL_1
1782968547741683857,Wed Apr 24 03:03:22 +0000 2024,19,Just finished #Shogun and I am not okay. I m calling off work tomorrow. https://t.co/ZnRW3MSyCg,1782968547741683857,https://pbs.twimg.com/tweet_video_thumb/GL5gcSJW0AA23fj.jpg,,en,"Memphis, TN",0,0,1,https://twitter.com/GabeXCXI/status/1782968547741683857,1035710821370871810,GabeXCXI,Just finished Shogun and I am not okay I m calling off work tomorrow ,LABEL_1
1782644428764549229,Tue Apr 23 05:35:26 +0000 2024,322,I can't believe this is all we got of the Battle of Sekigahara. If there ever was a time for producers to deviate from the book this was it. I've praised the series for its dialogs but we needed more show and less tell. #SHOGUN #ShogunFX https://t.co/GSPaUnQ8sj,1782644428764549229,https://pbs.twimg.com/ext_tw_video_thumb/1782644277555650560/pu/img/kKR_GvpmeHhFgsAi.jpg,,en,Urath,23,51,39,https://twitter.com/KongoZande/status/1782644428764549229,1593555296479330304,KongoZande,I cant believe this is all we got of the Battle of Sekigahara If there ever was a time for producers to deviate from the book this was it Ive praised the series for its dialogs but we needed more show and less tell SHOGUN ShogunFX ,LABEL_1
1782852341323944294,Tue Apr 23 19:21:36 +0000 2024,112,I think it s finally time for me to finish Shogun https://t.co/bg1yq4EM4L,1782852341323944294,https://pbs.twimg.com/media/GL32sEkWwAAEVhy.jpg,,en,Jujutsu Tech,1,3,31,https://twitter.com/Chxkka/status/1782852341323944294,1329173885019971585,Chxkka,I think it s finally time for me to finish Shogun ,LABEL_1
1784403411213148464,Sun Apr 28 02:05:00 +0000 2024,70,/mvs/ women of shogun https://t.co/4bCKzS27eU,1784403411213148464,https://pbs.twimg.com/media/GL25n4bbIAAIFxF.jpg,,en,MORE INFO CHECK LIKES,5,1,9,https://twitter.com/moviemenfes/status/1784403411213148464,1565895180,moviemenfes,mvs women of shogun ,LABEL_1
1783129580896686419,Wed Apr 24 13:43:15 +0000 2024,371,Shogun was great but it barely showed any guns I expected more gun from an 10 episode mini series with such a title https://t.co/rOnehbbs8h,1783129580896686419,https://pbs.twimg.com/media/GL7y5u2XwAAEHCt.jpg,,en,"Kjipuktuk/Halifax, Nova Scotia",0,24,37,https://twitter.com/FridayInHalifax/status/1783129580896686419,1493212665237454848,FridayInHalifax,Shogun was great but it barely showed any guns I expected more gun from an 10 episode mini series with such a title ,LABEL_1
1783595810367651921,Thu Apr 25 20:35:53 +0000 2024,39,When there are no more Shogun episodes. #Shogun https://t.co/6yxFcXJB47,1783595810367651921,https://pbs.twimg.com/media/GMCa74LXcAAHgVz.jpg,,en,Wherever Loki is,1,0,6,https://twitter.com/_CamDomingues/status/1783595810367651921,1593423176981221383,_CamDomingues,When there are no more Shogun episodes Shogun ,LABEL_1
1783907237770957159,Fri Apr 26 17:13:23 +0000 2024,80,Or just promote Black Sails to all of your friends who now miss Shogun. Honestly it is the better comp to Shogun than any I have heard in it s relationship between the political and the personal and its faith in the viewer to understand nuance. #FathomsDeep https://t.co/zPmQ3ObCh9,1783907237770957159,https://pbs.twimg.com/media/GMG2LUaXIAAy_to.jpg,,en,Likely Nassau in the 1700s,0,4,16,https://twitter.com/daphneolive/status/1783907237770957159,140834478,daphneolive,Or just promote Black Sails to all of your friends who now miss Shogun Honestly it is the better comp to Shogun than any I have heard in it s relationship between the political and the personal and its faith in the viewer to understand nuance FathomsDeep ,LABEL_1
1781439572179583206,Fri Apr 19 21:47:46 +0000 2024,51,This is me and how I ve been acting now that I m caught up on Shogun (IYKYK) https://t.co/y1x6Xofdg8,1781439572179583206,https://pbs.twimg.com/media/GLjx2ZkWkAAYRbF.jpg,,en,"Boston, MA",1,12,1,https://twitter.com/BoozeBlogsChuck/status/1781439572179583206,1087163813785468928,BoozeBlogsChuck,This is me and how I ve been acting now that I m caught up on Shogun IYKYK ,LABEL_1
1782767607386345792,Tue Apr 23 13:44:54 +0000 2024,300,Just finished episode 10 of Shogun wow what a show! https://t.co/Z1Xz0GBBz8,1782767607386345792,https://pbs.twimg.com/ext_tw_video_thumb/1708927589581029376/pu/img/QGpc0JF2Nt9a-TZw.jpg,,en,Alter ego,72,28,97,https://twitter.com/Prin__ceee/status/1782767607386345792,1267543080296742912,Prin__ceee,Just finished episode 10 of Shogun wow what a show ,LABEL_1
1782740316480524403,Tue Apr 23 11:56:27 +0000 2024,949,Shogun Finale - A Dream of A Dream A satisfying ending to a great drama that emphasized character development over spectacle. The conversation between Yabushige &amp; Toranaga contains elements that define Shogun Total #Shogun #ShogunFX #SHOGUN将軍 https://t.co/rPkGnjHlLq,1782740316480524403,https://pbs.twimg.com/media/GL2Q3UyWsAA2_0A.jpg,,en,📺📽️🍿,1,8,115,https://twitter.com/FlicksandChill/status/1782740316480524403,2185868780,FlicksandChill,Shogun Finale  A Dream of A Dream A satisfying ending to a great drama that emphasized character development over spectacle The conversation between Yabushige amp Toranaga contains elements that define Shogun Total Shogun ShogunFX SHOGUN将軍 ,LABEL_1
1782009244604047523,Sun Apr 21 11:31:26 +0000 2024,14612,the talk abt how bullshit the harbingers diplomatic immunity is reminds me of the tsaritsa receiving la singora a death and being like tsaritsa: who killed her i will end them childe: raiden shogun the electro archon tsaritsa: oh nvm thats oomf ,1782009244604047523,,,en,+20  |  she/her   | 🇵🇸🏳️‍🌈,51,18,1534,https://twitter.com/EimikoPosts/status/1782009244604047523,1469633523564916741,EimikoPosts,the talk abt how bullshit the harbingers diplomatic immunity is reminds me of the tsaritsa receiving la singora a death and being like tsaritsa who killed her i will end them childe raiden shogun the electro archon tsaritsa oh nvm thats oomf ,LABEL_1
1782735500786164130,Tue Apr 23 11:37:19 +0000 2024,1416,Shogun was never about big action sequences or big battles. The whole show was about the characters and their feelings. It was excellently executed especially the dynamic between Mariko and the Blackthorn. Truly impressive. #ShogunFX https://t.co/G2kuxwuo0L,1782735500786164130,https://pbs.twimg.com/media/GL2MfKEXYAEpVPn.jpg,,en,,10,5,164,https://twitter.com/Mothers_Milk99/status/1782735500786164130,948528129324277760,Mothers_Milk99,Shogun was never about big action sequences or big battles The whole show was about the characters and their feelings It was excellently executed especially the dynamic between Mariko and the Blackthorn Truly impressive ShogunFX ,LABEL_1
1782654509497381044,Tue Apr 23 06:15:29 +0000 2024,1240,this final scene between fuji-sama and blackthorne was so emotional. let your hands be the last to hold her mariko you will always be remembered. #SHOGUN #ShogunFX https://t.co/HMnPkbGp8M,1782654509497381044,https://pbs.twimg.com/ext_tw_video_thumb/1782653888685907968/pu/img/Q2KU2S8hU0Iv0_aM.jpg,,en,he,30,13,156,https://twitter.com/elizbcth/status/1782654509497381044,982045016318201857,elizbcth,this final scene between fujisama and blackthorne was so emotional let your hands be the last to hold her mariko you will always be remembered SHOGUN ShogunFX ,LABEL_1
1782845295941886283,Tue Apr 23 18:53:36 +0000 2024,30804, SHOGUN has ended today. Thoughts on the series? https://t.co/li192VHoxx,1782845295941886283,https://pbs.twimg.com/media/GL3wWLmWwAAneKJ.jpg,,en,,2098,1480,1425,https://twitter.com/DiscussingFilm/status/1782845295941886283,780460754910732288,DiscussingFilm, SHOGUN has ended today Thoughts on the series ,LABEL_1
1782983131559006292,Wed Apr 24 04:01:19 +0000 2024,23,#Shogun is an all time classic and it s honestly one of the greatest shows I ve ever watched! While even though the show is over the finale was so special and a beautiful ending for an incredible show that I enjoyed so much. #ShogunFX https://t.co/jcjd2Q1dLo,1782983131559006292,https://pbs.twimg.com/tweet_video_thumb/GL5ttHzXIAAGJ8A.jpg,,en,,0,0,0,https://twitter.com/stephenhabgood/status/1782983131559006292,67709478,stephenhabgood,Shogun is an all time classic and it s honestly one of the greatest shows I ve ever watched While even though the show is over the finale was so special and a beautiful ending for an incredible show that I enjoyed so much ShogunFX ,LABEL_1
1784550747071529412,Sun Apr 28 11:50:28 +0000 2024,10,Young and Old version of Kazuko Using SF2 Shogun as a reference because his armor goes hard https://t.co/VOMz2iFQzw,1784550747071529412,https://pbs.twimg.com/media/GMP_cQNaMAAMwj6.jpg,,en,In Your Walls,0,1,4,https://twitter.com/BurnedTraveler/status/1784550747071529412,1288401186555486208,BurnedTraveler,Young and Old version of Kazuko Using SF2 Shogun as a reference because his armor goes hard ,LABEL_1
1781394379531493754,Fri Apr 19 18:48:11 +0000 2024,16,LOVE THESE TITLE CARDS IN SHOGUN!! https://t.co/oclZDvtHQn,1781394379531493754,https://pbs.twimg.com/media/GLjImYzaEAArawj.jpg,,en,,0,5,0,https://twitter.com/Hollwnight/status/1781394379531493754,1446493829511606282,Hollwnight,LOVE THESE TITLE CARDS IN SHOGUN ,LABEL_1
